Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
80743;1000024569292557900;63726205882401;(0.027, -0.133, 0.202);(1.682, 10.956, 4.654);INVALID;;;INVALID;;;;INVALID;;;;;
80744;1000024569302596100;63726205882418;(0.028, -0.132, 0.201);(1.311, 10.819, 5.061);INVALID;;;INVALID;;;;INVALID;;;;;
80745;1000024569312586700;63726205882418;(0.028, -0.132, 0.201);(1.311, 10.819, 5.061);INVALID;;;INVALID;;;;INVALID;;;;;
80746;1000024569322537000;63726205882435;(0.028, -0.132, 0.202);(0.998, 10.913, 5.495);INVALID;;;INVALID;;;;INVALID;;;;;
80747;1000024569332650400;63726205882452;(0.027, -0.131, 0.203);(0.886, 11.027, 5.880);INVALID;;;INVALID;;;;INVALID;;;;;
80748;1000024569342650700;63726205882452;(0.027, -0.131, 0.203);(0.886, 11.027, 5.880);INVALID;;;INVALID;;;;INVALID;;;;;
80749;1000024569352694700;63726205882468;(0.026, -0.130, 0.204);(0.512, 10.834, 6.179);INVALID;;;INVALID;;;;INVALID;;;;;
80750;1000024569362648600;63726205882468;(0.026, -0.130, 0.204);(0.512, 10.834, 6.179);INVALID;;;INVALID;;;;INVALID;;;;;
80751;1000024569372705000;63726205882485;(0.026, -0.128, 0.205);(0.287, 10.381, 6.542);INVALID;;;INVALID;;;;INVALID;;;;;
80752;1000024569382652100;63726205882502;(0.026, -0.126, 0.205);(0.215, 9.788, 7.005);INVALID;;;INVALID;;;;INVALID;;;;;
80753;1000024569392811700;63726205882502;(0.026, -0.126, 0.205);(0.215, 9.788, 7.005);INVALID;;;INVALID;;;;INVALID;;;;;
80754;1000024569402771800;63726205882519;(0.026, -0.125, 0.206);(359.994, 9.410, 7.592);INVALID;;;INVALID;;;;INVALID;;;;;
80755;1000024569412795200;63726205882519;(0.026, -0.125, 0.206);(359.994, 9.410, 7.592);INVALID;;;INVALID;;;;INVALID;;;;;
80756;1000024569422793400;63726205882535;(0.025, -0.124, 0.208);(359.723, 9.139, 8.184);INVALID;;;INVALID;;;;INVALID;;;;;
80757;1000024569432775200;63726205882551;(0.024, -0.123, 0.208);(359.604, 8.837, 8.763);INVALID;;;INVALID;;;;INVALID;;;;;
80758;1000024569442822000;63726205882551;(0.024, -0.123, 0.208);(359.604, 8.837, 8.763);INVALID;;;INVALID;;;;INVALID;;;;;
80759;1000024569452945800;63726205882568;(0.024, -0.122, 0.209);(359.495, 8.798, 9.355);INVALID;;;INVALID;;;;INVALID;;;;;
80760;1000024569462897700;63726205882568;(0.024, -0.122, 0.209);(359.495, 8.798, 9.355);INVALID;;;INVALID;;;;INVALID;;;;;
80761;1000024569472926000;63726205882585;(0.022, -0.121, 0.208);(359.390, 9.021, 9.826);INVALID;;;INVALID;;;;INVALID;;;;;
80762;1000024569482899700;63726205882601;(0.021, -0.120, 0.208);(359.269, 9.355, 10.166);INVALID;;;INVALID;;;;INVALID;;;;;
80763;1000024569492939900;63726205882601;(0.021, -0.120, 0.208);(359.269, 9.355, 10.166);INVALID;;;INVALID;;;;INVALID;;;;;
80764;1000024569502918300;63726205882618;(0.020, -0.120, 0.207);(359.135, 9.691, 10.382);INVALID;;;INVALID;;;;INVALID;;;;;
80765;1000024569512943100;63726205882618;(0.020, -0.120, 0.207);(359.135, 9.691, 10.382);INVALID;;;INVALID;;;;INVALID;;;;;
80766;1000024569523015900;63726205882636;(0.018, -0.119, 0.207);(358.986, 9.899, 10.433);INVALID;;;INVALID;;;;INVALID;;;;;
80767;1000024569533032600;63726205882651;(0.018, -0.119, 0.206);(358.566, 9.942, 10.608);INVALID;;;INVALID;;;;INVALID;;;;;
80768;1000024569543039800;63726205882651;(0.018, -0.119, 0.206);(358.566, 9.942, 10.608);INVALID;;;INVALID;;;;INVALID;;;;;
80769;1000024569553065800;63726205882668;(0.017, -0.119, 0.206);(358.173, 9.875, 10.824);INVALID;;;INVALID;;;;INVALID;;;;;
80770;1000024569562960400;63726205882668;(0.017, -0.119, 0.206);(358.173, 9.875, 10.824);INVALID;;;INVALID;;;;INVALID;;;;;
80771;1000024569573065200;63726205882685;(0.016, -0.117, 0.206);(357.731, 9.652, 11.128);INVALID;;;INVALID;;;;INVALID;;;;;
80772;1000024569583133200;63726205882702;(0.016, -0.115, 0.207);(357.656, 9.490, 11.449);INVALID;;;INVALID;;;;INVALID;;;;;
80773;1000024569593234500;63726205882702;(0.016, -0.115, 0.207);(357.656, 9.490, 11.449);INVALID;;;INVALID;;;;INVALID;;;;;
80774;1000024569603151200;63726205882718;(0.014, -0.111, 0.209);(357.648, 9.238, 11.786);INVALID;;;INVALID;;;;INVALID;;;;;
80775;1000024569613171700;63726205882718;(0.014, -0.111, 0.209);(357.648, 9.238, 11.786);INVALID;;;INVALID;;;;INVALID;;;;;
80776;1000024569623164200;63726205882734;(0.013, -0.108, 0.211);(357.703, 8.775, 12.082);INVALID;;;INVALID;;;;INVALID;;;;;
80777;1000024569633117600;63726205882754;(0.012, -0.104, 0.212);(357.838, 8.152, 12.499);INVALID;;;INVALID;;;;INVALID;;;;;
80778;1000024569643257500;63726205882754;(0.012, -0.104, 0.212);(357.838, 8.152, 12.499);INVALID;;;INVALID;;;;INVALID;;;;;
80779;1000024569653232500;63726205882770;(0.011, -0.100, 0.213);(358.208, 7.698, 12.918);INVALID;;;INVALID;;;;INVALID;;;;;
80780;1000024569663275400;63726205882770;(0.011, -0.100, 0.213);(358.208, 7.698, 12.918);INVALID;;;INVALID;;;;INVALID;;;;;
80781;1000024569673317200;63726205882787;(0.009, -0.096, 0.214);(358.796, 6.976, 13.641);INVALID;;;INVALID;;;;INVALID;;;;;
80782;1000024569683284700;63726205882788;(0.009, -0.096, 0.214);(358.796, 6.976, 13.641);INVALID;;;INVALID;;;;INVALID;;;;;
80783;1000024569693282100;63726205882804;(0.008, -0.092, 0.216);(359.432, 5.761, 14.194);INVALID;;;INVALID;;;;INVALID;;;;;
80784;1000024569703273900;63726205882820;(0.008, -0.089, 0.218);(359.671, 4.652, 15.351);INVALID;;;INVALID;;;;INVALID;;;;;
80785;1000024569713455700;63726205882837;(0.006, -0.085, 0.220);(0.057, 4.378, 16.795);INVALID;;;INVALID;;;;INVALID;;;;;
80786;1000024569723452400;63726205882837;(0.006, -0.085, 0.220);(0.057, 4.378, 16.795);INVALID;;;INVALID;;;;INVALID;;;;;
80787;1000024569733404600;63726205882854;(0.005, -0.083, 0.223);(359.720, 3.538, 17.801);INVALID;;;INVALID;;;;INVALID;;;;;
80788;1000024569743428400;63726205882854;(0.005, -0.083, 0.223);(359.720, 3.538, 17.801);INVALID;;;INVALID;;;;INVALID;;;;;
80789;1000024569753417200;63726205882870;(0.004, -0.082, 0.226);(359.186, 2.961, 18.651);INVALID;;;INVALID;;;;INVALID;;;;;
80790;1000024569763414700;63726205882887;(0.003, -0.081, 0.229);(359.079, 2.783, 20.162);INVALID;;;INVALID;;;;INVALID;;;;;
80791;1000024569773546500;63726205882904;(0.002, -0.080, 0.232);(359.586, 2.752, 22.090);INVALID;;;INVALID;;;;INVALID;;;;;
80792;1000024569783525400;63726205882904;(0.002, -0.080, 0.232);(359.586, 2.752, 22.090);INVALID;;;INVALID;;;;INVALID;;;;;
80793;1000024569793517100;63726205882920;(0.002, -0.079, 0.234);(0.741, 2.318, 24.765);INVALID;;;INVALID;;;;INVALID;;;;;
80794;1000024569803521300;63726205882920;(0.002, -0.079, 0.234);(0.741, 2.318, 24.765);INVALID;;;INVALID;;;;INVALID;;;;;
80795;1000024569813575500;63726205882937;(0.002, -0.081, 0.237);(1.239, 1.366, 28.295);INVALID;;;INVALID;;;;INVALID;;;;;
80796;1000024569823565900;63726205882954;(0.002, -0.084, 0.240);(1.867, 1.088, 32.112);INVALID;;;INVALID;;;;INVALID;;;;;
80797;1000024569833528800;63726205882954;(0.002, -0.084, 0.240);(1.867, 1.088, 32.112);INVALID;;;INVALID;;;;INVALID;;;;;
80798;1000024569843676100;63726205882971;(-0.001, -0.085, 0.242);(3.136, 1.936, 36.379);INVALID;;;INVALID;;;;INVALID;;;;;
80799;1000024569853689900;63726205882971;(-0.001, -0.085, 0.242);(3.136, 1.936, 36.379);INVALID;;;INVALID;;;;INVALID;;;;;
80800;1000024569863654600;63726205882989;(-0.007, -0.086, 0.243);(5.362, 2.621, 40.072);INVALID;;;INVALID;;;;INVALID;;;;;
80801;1000024569873672200;63726205882990;(-0.007, -0.086, 0.243);(5.362, 2.621, 40.072);INVALID;;;INVALID;;;;INVALID;;;;;
80802;1000024569883650100;63726205883007;(-0.011, -0.089, 0.244);(7.582, 1.946, 42.842);INVALID;;;INVALID;;;;INVALID;;;;;
80803;1000024569893662500;63726205883007;(-0.011, -0.089, 0.244);(7.582, 1.946, 42.842);INVALID;;;INVALID;;;;INVALID;;;;;
80804;1000024569903765600;63726205883025;(-0.013, -0.088, 0.243);(12.735, 0.675, 45.548);INVALID;;;INVALID;;;;INVALID;;;;;
80805;1000024569913760300;63726205883025;(-0.013, -0.088, 0.243);(12.735, 0.675, 45.548);INVALID;;;INVALID;;;;INVALID;;;;;
80806;1000024569923788300;63726205883044;(-0.017, -0.089, 0.240);(14.105, 0.080, 49.830);INVALID;;;INVALID;;;;INVALID;;;;;
80807;1000024569933756700;63726205883063;(-0.020, -0.093, 0.236);(10.307, 359.036, 51.333);INVALID;;;INVALID;;;;INVALID;;;;;
80808;1000024569943795100;63726205883063;(-0.020, -0.093, 0.236);(10.307, 359.036, 51.333);INVALID;;;INVALID;;;;INVALID;;;;;
80809;1000024569953749200;63726205883063;(-0.020, -0.093, 0.236);(10.307, 359.036, 51.333);INVALID;;;INVALID;;;;INVALID;;;;;
80810;1000024569963829200;63726205883082;(-0.025, -0.094, 0.232);(9.151, 359.489, 50.528);INVALID;;;INVALID;;;;INVALID;;;;;
80811;1000024569973910700;63726205883082;(-0.025, -0.094, 0.232);(9.151, 359.489, 50.528);INVALID;;;INVALID;;;;INVALID;;;;;
80812;1000024569983874000;63726205883108;(-0.036, -0.096, 0.227);(9.924, 3.353, 51.576);INVALID;;;INVALID;;;;INVALID;;;;;
80813;1000024569993939400;63726205883108;(-0.036, -0.096, 0.227);(9.924, 3.353, 51.576);INVALID;;;INVALID;;;;INVALID;;;;;
80814;1000024570003935000;63726205883125;(-0.042, -0.095, 0.225);(12.253, 5.902, 52.401);INVALID;;;INVALID;;;;INVALID;;;;;
80815;1000024570013842800;63726205883125;(-0.042, -0.095, 0.225);(12.253, 5.902, 52.401);INVALID;;;INVALID;;;;INVALID;;;;;
80816;1000024570023922100;63726205883142;(-0.047, -0.094, 0.223);(14.637, 7.256, 53.605);INVALID;;;INVALID;;;;INVALID;;;;;
80817;1000024570033999400;63726205883158;(-0.051, -0.094, 0.222);(16.995, 6.428, 54.209);INVALID;;;INVALID;;;;INVALID;;;;;
80818;1000024570044039600;63726205883158;(-0.051, -0.094, 0.222);(16.995, 6.428, 54.209);INVALID;;;INVALID;;;;INVALID;;;;;
80819;1000024570054093100;63726205883175;(-0.055, -0.095, 0.221);(18.628, 4.437, 54.008);INVALID;;;INVALID;;;;INVALID;;;;;
80820;1000024570064008400;63726205883175;(-0.055, -0.095, 0.221);(18.628, 4.437, 54.008);INVALID;;;INVALID;;;;INVALID;;;;;
80821;1000024570074033600;63726205883192;(-0.059, -0.096, 0.220);(19.702, 2.324, 53.758);INVALID;;;INVALID;;;;INVALID;;;;;
80822;1000024570083983100;63726205883192;(-0.059, -0.096, 0.220);(19.702, 2.324, 53.758);INVALID;;;INVALID;;;;INVALID;;;;;
80823;1000024570094156500;63726205883209;(-0.064, -0.097, 0.219);(20.988, 0.866, 53.889);INVALID;;;INVALID;;;;INVALID;;;;;
80824;1000024570104199900;63726205883225;(-0.068, -0.097, 0.218);(22.326, 359.646, 54.174);INVALID;;;INVALID;;;;INVALID;;;;;
80825;1000024570114173800;63726205883225;(-0.068, -0.097, 0.218);(22.326, 359.646, 54.174);INVALID;;;INVALID;;;;INVALID;;;;;
80826;1000024570124162600;63726205883243;(-0.072, -0.096, 0.218);(23.617, 358.360, 54.333);INVALID;;;INVALID;;;;INVALID;;;;;
80827;1000024570134148400;63726205883243;(-0.072, -0.096, 0.218);(23.617, 358.360, 54.333);INVALID;;;INVALID;;;;INVALID;;;;;
80828;1000024570144199200;63726205883260;(-0.075, -0.096, 0.217);(24.859, 356.951, 54.138);INVALID;;;INVALID;;;;INVALID;;;;;
80829;1000024570154298800;63726205883260;(-0.075, -0.096, 0.217);(24.859, 356.951, 54.138);INVALID;;;INVALID;;;;INVALID;;;;;
80830;1000024570164244300;63726205883276;(-0.079, -0.096, 0.217);(26.028, 355.510, 53.683);INVALID;;;INVALID;;;;INVALID;;;;;
80831;1000024570174324200;63726205883293;(-0.082, -0.096, 0.216);(27.270, 353.954, 53.175);INVALID;;;INVALID;;;;INVALID;;;;;
80832;1000024570184274600;63726205883293;(-0.082, -0.096, 0.216);(27.270, 353.954, 53.175);INVALID;;;INVALID;;;;INVALID;;;;;
80833;1000024570194332500;63726205883310;(-0.087, -0.097, 0.215);(28.593, 352.289, 52.342);INVALID;;;INVALID;;;;INVALID;;;;;
80834;1000024570204343300;63726205883326;(-0.091, -0.098, 0.214);(30.207, 350.601, 51.744);INVALID;;;INVALID;;;;INVALID;;;;;
80835;1000024570214307100;63726205883326;(-0.091, -0.098, 0.214);(30.207, 350.601, 51.744);INVALID;;;INVALID;;;;INVALID;;;;;
80836;1000024570224448800;63726205883343;(-0.095, -0.099, 0.213);(31.686, 348.658, 50.931);INVALID;;;INVALID;;;;INVALID;;;;;
80837;1000024570234363800;63726205883343;(-0.095, -0.099, 0.213);(31.686, 348.658, 50.931);INVALID;;;INVALID;;;;INVALID;;;;;
80838;1000024570244396700;63726205883360;(-0.100, -0.100, 0.211);(32.737, 347.018, 50.224);INVALID;;;INVALID;;;;INVALID;;;;;
80839;1000024570254408800;63726205883360;(-0.100, -0.100, 0.211);(32.737, 347.018, 50.224);INVALID;;;INVALID;;;;INVALID;;;;;
80840;1000024570264372800;63726205883377;(-0.105, -0.102, 0.209);(33.827, 345.821, 49.958);INVALID;;;INVALID;;;;INVALID;;;;;
80841;1000024570274420800;63726205883393;(-0.109, -0.104, 0.208);(35.190, 345.403, 50.345);INVALID;;;INVALID;;;;INVALID;;;;;
80842;1000024570284529800;63726205883409;(-0.114, -0.106, 0.207);(37.041, 345.449, 50.636);INVALID;;;INVALID;;;;INVALID;;;;;
80843;1000024570294603800;63726205883409;(-0.114, -0.106, 0.207);(37.041, 345.449, 50.636);INVALID;;;INVALID;;;;INVALID;;;;;
80844;1000024570304538800;63726205883409;(-0.114, -0.106, 0.207);(37.041, 345.449, 50.636);INVALID;;;INVALID;;;;INVALID;;;;;
80845;1000024570314550500;63726205883426;(-0.119, -0.109, 0.206);(38.831, 345.285, 50.494);INVALID;;;INVALID;;;;INVALID;;;;;
80846;1000024570324552100;63726205883443;(-0.124, -0.112, 0.204);(40.884, 344.462, 49.839);INVALID;;;INVALID;;;;INVALID;;;;;
80847;1000024570334530500;63726205883443;(-0.124, -0.112, 0.204);(40.884, 344.462, 49.839);INVALID;;;INVALID;;;;INVALID;;;;;
80848;1000024570344689800;63726205883460;(-0.128, -0.115, 0.203);(42.836, 343.374, 49.048);INVALID;;;INVALID;;;;INVALID;;;;;
80849;1000024570354641600;63726205883460;(-0.128, -0.115, 0.203);(42.836, 343.374, 49.048);INVALID;;;INVALID;;;;INVALID;;;;;
80850;1000024570364598100;63726205883477;(-0.132, -0.118, 0.202);(44.344, 341.715, 47.564);INVALID;;;INVALID;;;;INVALID;;;;;
80851;1000024570374704400;63726205883494;(-0.136, -0.122, 0.200);(45.638, 339.665, 46.350);INVALID;;;INVALID;;;;INVALID;;;;;
80852;1000024570384619200;63726205883494;(-0.136, -0.122, 0.200);(45.638, 339.665, 46.350);INVALID;;;INVALID;;;;INVALID;;;;;
80853;1000024570394629600;63726205883510;(-0.140, -0.125, 0.200);(46.636, 337.551, 45.336);INVALID;;;INVALID;;;;INVALID;;;;;
80854;1000024570404686500;63726205883510;(-0.140, -0.125, 0.200);(46.636, 337.551, 45.336);INVALID;;;INVALID;;;;INVALID;;;;;
80855;1000024570414814800;63726205883526;(-0.143, -0.129, 0.199);(47.140, 335.191, 43.916);INVALID;;;INVALID;;;;INVALID;;;;;
80856;1000024570424803100;63726205883544;(-0.146, -0.133, 0.198);(47.771, 333.164, 43.020);INVALID;;;INVALID;;;;INVALID;;;;;
80857;1000024570434788600;63726205883544;(-0.146, -0.133, 0.198);(47.771, 333.164, 43.020);INVALID;;;INVALID;;;;INVALID;;;;;
80858;1000024570444802600;63726205883561;(-0.150, -0.136, 0.197);(48.002, 330.911, 42.142);INVALID;;;INVALID;;;;INVALID;;;;;
80859;1000024570454801300;63726205883561;(-0.150, -0.136, 0.197);(48.002, 330.911, 42.142);INVALID;;;INVALID;;;;INVALID;;;;;
80860;1000024570464783700;63726205883578;(-0.154, -0.140, 0.196);(48.306, 329.212, 41.808);INVALID;;;INVALID;;;;INVALID;;;;;
80861;1000024570474932800;63726205883595;(-0.158, -0.143, 0.196);(48.734, 327.894, 41.915);INVALID;;;INVALID;;;;INVALID;;;;;
80862;1000024570484884300;63726205883595;(-0.158, -0.143, 0.196);(48.734, 327.894, 41.915);INVALID;;;INVALID;;;;INVALID;;;;;
80863;1000024570494918200;63726205883611;(-0.163, -0.146, 0.195);(49.051, 326.918, 42.097);INVALID;;;INVALID;;;;INVALID;;;;;
80864;1000024570504869400;63726205883628;(-0.167, -0.149, 0.193);(49.308, 326.054, 42.058);INVALID;;;INVALID;;;;INVALID;;;;;
80865;1000024570514945600;63726205883628;(-0.167, -0.149, 0.193);(49.308, 326.054, 42.058);INVALID;;;INVALID;;;;INVALID;;;;;
80866;1000024570524945400;63726205883644;(-0.172, -0.151, 0.192);(49.818, 324.966, 41.791);INVALID;;;INVALID;;;;INVALID;;;;;
80867;1000024570535005500;63726205883661;(-0.178, -0.153, 0.191);(50.485, 323.418, 41.470);INVALID;;;INVALID;;;;INVALID;;;;;
80868;1000024570545031700;63726205883661;(-0.178, -0.153, 0.191);(50.485, 323.418, 41.470);INVALID;;;INVALID;;;;INVALID;;;;;
80869;1000024570555002700;63726205883678;(-0.183, -0.155, 0.190);(51.183, 321.426, 40.817);INVALID;;;INVALID;;;;INVALID;;;;;
80870;1000024570564961700;63726205883678;(-0.183, -0.155, 0.190);(51.183, 321.426, 40.817);INVALID;;;INVALID;;;;INVALID;;;;;
80871;1000024570575086000;63726205883694;(-0.189, -0.157, 0.189);(51.624, 319.314, 40.128);INVALID;;;INVALID;;;;INVALID;;;;;
80872;1000024570585035700;63726205883711;(-0.195, -0.159, 0.187);(51.693, 317.024, 39.138);INVALID;;;INVALID;;;;INVALID;;;;;
80873;1000024570595013700;63726205883711;(-0.195, -0.159, 0.187);(51.693, 317.024, 39.138);INVALID;;;INVALID;;;;INVALID;;;;;
80874;1000024570605199000;63726205883727;(-0.201, -0.160, 0.185);(51.511, 313.858, 37.354);INVALID;;;INVALID;;;;INVALID;;;;;
80875;1000024570615161100;63726205883727;(-0.201, -0.160, 0.185);(51.511, 313.858, 37.354);INVALID;;;INVALID;;;;INVALID;;;;;
80876;1000024570625171100;63726205883744;(-0.207, -0.162, 0.183);(50.836, 309.760, 35.362);INVALID;;;INVALID;;;;INVALID;;;;;
80877;1000024570635105000;63726205883760;(-0.212, -0.163, 0.180);(49.873, 306.347, 34.345);INVALID;;;INVALID;;;;INVALID;;;;;
80878;1000024570645164100;63726205883761;(-0.212, -0.163, 0.180);(49.873, 306.347, 34.345);INVALID;;;INVALID;;;;INVALID;;;;;
80879;1000024570655090600;63726205883777;(-0.219, -0.164, 0.178);(48.928, 303.533, 34.172);INVALID;;;INVALID;;;;INVALID;;;;;
80880;1000024570665212100;63726205883777;(-0.219, -0.164, 0.178);(48.928, 303.533, 34.172);INVALID;;;INVALID;;;;INVALID;;;;;
80881;1000024570675335600;63726205883794;(-0.225, -0.165, 0.176);(47.966, 300.443, 33.241);INVALID;;;INVALID;;;;INVALID;;;;;
80882;1000024570685232700;63726205883811;(-0.231, -0.167, 0.174);(46.828, 296.965, 32.658);INVALID;;;INVALID;;;;INVALID;;;;;
80883;1000024570695271600;63726205883811;(-0.231, -0.167, 0.174);(46.828, 296.965, 32.658);INVALID;;;INVALID;;;;INVALID;;;;;
80884;1000024570705319100;63726205883827;(-0.237, -0.168, 0.172);(45.546, 293.694, 31.987);INVALID;;;INVALID;;;;INVALID;;;;;
80885;1000024570715287200;63726205883844;(-0.243, -0.169, 0.170);(44.030, 290.366, 31.312);INVALID;;;INVALID;;;;INVALID;;;;;
80886;1000024570725428700;63726205883844;(-0.243, -0.169, 0.170);(44.030, 290.366, 31.312);INVALID;;;INVALID;;;;INVALID;;;;;
80887;1000024570735386500;63726205883861;(-0.248, -0.170, 0.169);(42.375, 286.938, 30.582);INVALID;;;INVALID;;;;INVALID;;;;;
80888;1000024570745408400;63726205883861;(-0.248, -0.170, 0.169);(42.375, 286.938, 30.582);INVALID;;;INVALID;;;;INVALID;;;;;
80889;1000024570755412200;63726205883877;(-0.254, -0.171, 0.168);(40.737, 284.010, 30.465);INVALID;;;INVALID;;;;INVALID;;;;;
80890;1000024570765355600;63726205883894;(-0.260, -0.172, 0.168);(39.166, 281.228, 30.642);INVALID;;;INVALID;;;;INVALID;;;;;
80891;1000024570775428300;63726205883894;(-0.260, -0.172, 0.168);(39.166, 281.228, 30.642);INVALID;;;INVALID;;;;INVALID;;;;;
80892;1000024570785386600;63726205883910;(-0.265, -0.174, 0.168);(37.959, 278.348, 30.401);INVALID;;;INVALID;;;;INVALID;;;;;
80893;1000024570795540900;63726205883910;(-0.265, -0.174, 0.168);(37.959, 278.348, 30.401);INVALID;;;INVALID;;;;INVALID;;;;;
80894;1000024570805553300;63726205883927;(-0.270, -0.175, 0.168);(36.731, 275.588, 29.895);INVALID;;;INVALID;;;;INVALID;;;;;
80895;1000024570815617000;63726205883944;(-0.276, -0.185, 0.186);(35.421, 272.756, 29.496);INVALID;;;INVALID;;;;INVALID;;;;;
80896;1000024570825560300;63726205883944;(-0.276, -0.185, 0.186);(35.421, 272.756, 29.496);INVALID;;;INVALID;;;;INVALID;;;;;
80897;1000024570835509700;63726205883960;(-0.279, -0.185, 0.182);(34.190, 270.346, 29.249);INVALID;;;INVALID;;;;INVALID;;;;;
80898;1000024570845547000;63726205883960;(-0.279, -0.185, 0.182);(34.190, 270.346, 29.249);INVALID;;;INVALID;;;;INVALID;;;;;
80899;1000024570855697300;63726205883977;(-0.279, -0.182, 0.177);(33.251, 268.208, 28.993);INVALID;;;INVALID;;;;INVALID;;;;;
80900;1000024570865612100;63726205883994;(-0.284, -0.184, 0.178);(32.133, 266.092, 28.634);INVALID;;;INVALID;;;;INVALID;;;;;
80901;1000024570875640800;63726205883994;(-0.284, -0.184, 0.178);(32.133, 266.092, 28.634);INVALID;;;INVALID;;;;INVALID;;;;;
80902;1000024570885633400;63726205884010;(-0.291, -0.189, 0.186);(31.221, 264.086, 27.886);INVALID;;;INVALID;;;;INVALID;;;;;
80903;1000024570895651200;63726205884010;(-0.291, -0.189, 0.186);(31.221, 264.086, 27.886);INVALID;;;INVALID;;;;INVALID;;;;;
80904;1000024570905695800;63726205884027;(-0.294, -0.189, 0.185);(30.280, 262.306, 27.056);INVALID;;;INVALID;;;;INVALID;;;;;
80905;1000024570915708700;63726205884044;(-0.297, -0.190, 0.185);(29.328, 260.525, 26.268);INVALID;;;INVALID;;;;INVALID;;;;;
80906;1000024570925807200;63726205884044;(-0.297, -0.190, 0.185);(29.328, 260.525, 26.268);INVALID;;;INVALID;;;;INVALID;;;;;
80907;1000024570935786600;63726205884060;(-0.301, -0.191, 0.185);(28.396, 258.803, 25.481);INVALID;;;INVALID;;;;INVALID;;;;;
80908;1000024570945786500;63726205884077;(-0.306, -0.192, 0.186);(27.350, 256.953, 24.579);INVALID;;;INVALID;;;;INVALID;;;;;
80909;1000024570955826500;63726205884077;(-0.306, -0.192, 0.186);(27.350, 256.953, 24.579);INVALID;;;INVALID;;;;INVALID;;;;;
80910;1000024570965752200;63726205884094;(-0.310, -0.193, 0.186);(25.840, 255.044, 23.781);INVALID;;;INVALID;;;;INVALID;;;;;
80911;1000024570975807800;63726205884111;(-0.315, -0.193, 0.187);(24.374, 253.348, 23.251);INVALID;;;INVALID;;;;INVALID;;;;;
80913;1000024570995944600;63726205884111;(-0.315, -0.193, 0.187);(24.374, 253.348, 23.251);INVALID;;;INVALID;;;;INVALID;;;;;
80914;1000024571005944600;63726205884128;(-0.319, -0.193, 0.186);(22.729, 251.859, 23.334);INVALID;;;INVALID;;;;INVALID;;;;;
